[2026-03-26T04:44:49.161Z] GET http://localhost:1420/src/styles/globals.css?t=1774500289161 → 200 (41ms, 208263B)
[2026-03-26T04:44:49.162Z] GET http://localhost:1420/src/components/layout/Titlebar.tsx?t=1774500289161 → 200 (40ms, 22727B)
[2026-03-26T04:45:06.621Z] GET http://localhost:1420/ → pending (?ms, ?B)
[2026-03-26T04:45:06.663Z] GET http://localhost:1420/@vite/client → 200 (22ms, 204443B)
[2026-03-26T04:45:06.664Z] GET http://localhost:1420/src/main.tsx?t=1774500289161 → 200 (21ms, 1700B)
[2026-03-26T04:45:06.667Z] GET http://localhost:1420/@react-refresh → 200 (99ms, 111894B)
[2026-03-26T04:45:06.685Z] GET http://localhost:1420/node_modules/vite/dist/client/env.mjs → 200 (66ms, 3478B)
[2026-03-26T04:45:06.687Z] GET http://localhost:1420/node_modules/.vite/deps/react.js?v=a64bb03f → 200 (?ms, 755B)
[2026-03-26T04:45:06.688Z] GET http://localhost:1420/node_modules/.vite/deps/react-dom_client.js?v=a64bb03f → 200 (?ms, 820919B)
[2026-03-26T04:45:06.689Z] GET http://localhost:1420/src/App.tsx?t=1774500289161 → 200 (90ms, 3544B)
[2026-03-26T04:45:06.737Z] GET http://localhost:1420/src/styles/globals.css?t=1774500289161 → 304 (56ms, ?B)
[2026-03-26T04:45:06.737Z] GET http://localhost:1420/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a64bb03f → 200 (?ms, 10510B)
[2026-03-26T04:45:06.738Z] GET http://localhost:1420/node_modules/.vite/deps/react-3_O8oni9.js?v=a64bb03f → 200 (?ms, 39571B)
[2026-03-26T04:45:06.750Z] GET http://localhost:1420/node_modules/.vite/deps/react-dom.js?v=a64bb03f → 200 (?ms, 14567B)
[2026-03-26T04:45:06.783Z] GET http://localhost:1420/src/components/ui/tooltip.tsx → 200 (15ms, 10176B)
[2026-03-26T04:45:06.792Z] GET http://localhost:1420/src/state/context.tsx → 200 (7ms, 5099B)
[2026-03-26T04:45:06.792Z] GET http://localhost:1420/src/lib/theme.tsx → 200 (54ms, 8236B)
[2026-03-26T04:45:06.792Z] GET http://localhost:1420/src/components/layout/AppLayout.tsx?t=1774500289161 → 200 (44ms, 25768B)
[2026-03-26T04:45:06.798Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_tooltip.js?v=a64bb03f → 200 (1ms, 36775B)
[2026-03-26T04:45:06.799Z] GET http://localhost:1420/src/lib/utils.ts → 200 (44ms, 737B)
[2026-03-26T04:45:06.800Z] GET http://localhost:1420/node_modules/.vite/deps/useIsoLayoutEffect-BT4K08Vq.js?v=a64bb03f → 200 (2ms, 7319B)
[2026-03-26T04:45:06.802Z] GET http://localhost:1420/node_modules/.vite/deps/useRenderElement-8-gV9P8H.js?v=a64bb03f → 200 (?ms, 12286B)
[2026-03-26T04:45:06.803Z] GET http://localhost:1420/node_modules/.vite/deps/useBaseUiId-CL1o5k8Z.js?v=a64bb03f → 200 (?ms, 1437B)
[2026-03-26T04:45:06.804Z] GET http://localhost:1420/node_modules/.vite/deps/createBaseUIEventDetails-C3UEoZG4.js?v=a64bb03f → 200 (?ms, 1912B)
[2026-03-26T04:45:06.804Z] GET http://localhost:1420/node_modules/.vite/deps/react_jsx-runtime.js?v=a64bb03f → 200 (?ms, 10820B)
[2026-03-26T04:45:06.805Z] GET http://localhost:1420/node_modules/.vite/deps/useTransitionStatus-BuWCdhK9.js?v=a64bb03f → 200 (1ms, 9512B)
[2026-03-26T04:45:06.806Z] GET http://localhost:1420/node_modules/.vite/deps/useOnFirstRender-D9mNYNAA.js?v=a64bb03f → 200 (?ms, 98922B)
[2026-03-26T04:45:06.806Z] GET http://localhost:1420/node_modules/.vite/deps/useTimeout-baCtkF0g.js?v=a64bb03f → 200 (?ms, 1094B)
[2026-03-26T04:45:06.808Z] GET http://localhost:1420/node_modules/.vite/deps/element-reDoUpAC.js?v=a64bb03f → 200 (?ms, 4985B)
[2026-03-26T04:45:06.808Z] GET http://localhost:1420/node_modules/.vite/deps/inertValue-DiQp5qQr.js?v=a64bb03f → 200 (?ms, 5689B)
[2026-03-26T04:45:06.809Z] GET http://localhost:1420/node_modules/.vite/deps/usePopupViewport-DUGjIcJX.js?v=a64bb03f → 200 (1ms, 118470B)
[2026-03-26T04:45:06.810Z] GET http://localhost:1420/src/state/reducer.ts → 200 (32ms, 5356B)
[2026-03-26T04:45:06.810Z] GET http://localhost:1420/node_modules/.vite/deps/merge-props-B8ZeZupK.js?v=a64bb03f → 200 (?ms, 5847B)
[2026-03-26T04:45:06.810Z] GET http://localhost:1420/node_modules/.vite/deps/useOnMount-jYvsCyyy.js?v=a64bb03f → 200 (14ms, 477B)
[2026-03-26T04:45:06.824Z] GET http://localhost:1420/node_modules/.vite/deps/visuallyHidden-C8OnwBnW.js?v=a64bb03f → 200 (?ms, 507B)
[2026-03-26T04:45:06.825Z] GET http://localhost:1420/node_modules/.vite/deps/owner-g-Lx_Dsx.js?v=a64bb03f → 200 (?ms, 212B)
[2026-03-26T04:45:06.830Z] GET http://localhost:1420/node_modules/.vite/deps/DirectionContext-DZeaHeSs.js?v=a64bb03f → 200 (?ms, 592B)
[2026-03-26T04:45:06.830Z] GET http://localhost:1420/node_modules/.vite/deps/getCssDimensions-CBB-0v9U.js?v=a64bb03f → 200 (1ms, 873B)
[2026-03-26T04:45:06.836Z] GET http://localhost:1420/node_modules/.vite/deps/@tauri-apps_api_core.js?v=a64bb03f → 200 (?ms, 2266B)
[2026-03-26T04:45:06.836Z] GET http://localhost:1420/src/components/ui/button.tsx → 200 (8ms, 9821B)
[2026-03-26T04:45:06.838Z] GET http://localhost:1420/src/components/layout/Titlebar.tsx?t=1774500289161 → 304 (21ms, ?B)
[2026-03-26T04:45:06.838Z] GET http://localhost:1420/src/components/sidebar/SessionSidebar.tsx → 200 (26ms, 14943B)
[2026-03-26T04:45:06.838Z] GET http://localhost:1420/src/components/terminal/XTermContainer.tsx → 200 (9ms, 13382B)
[2026-03-26T04:45:06.838Z] GET http://localhost:1420/src/components/dialogs/NewSessionDialog.tsx → 200 (17ms, 15946B)
[2026-03-26T04:45:06.838Z] GET http://localhost:1420/src/components/git/GitPanel.tsx → 200 (19ms, 25303B)
[2026-03-26T04:45:06.838Z] GET http://localhost:1420/src/hooks/useKeyboardShortcuts.ts → 200 (22ms, 5010B)
[2026-03-26T04:45:06.840Z] GET http://localhost:1420/src/lib/agents.ts → 200 (20ms, 3635B)
[2026-03-26T04:45:06.840Z] GET http://localhost:1420/node_modules/.vite/deps/core-CiOu3334.js?v=a64bb03f → 200 (?ms, 10924B)
[2026-03-26T04:45:06.843Z] GET http://localhost:1420/node_modules/.vite/deps/clsx.js?v=a64bb03f → 200 (1ms, 598B)
[2026-03-26T04:45:06.844Z] GET http://localhost:1420/node_modules/.vite/deps/tailwind-merge.js?v=a64bb03f → 200 (?ms, 58925B)
[2026-03-26T04:45:06.845Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_button.js?v=a64bb03f → 200 (?ms, 1138B)
[2026-03-26T04:45:06.846Z] GET http://localhost:1420/node_modules/.vite/deps/class-variance-authority.js?v=a64bb03f → 200 (?ms, 2751B)
[2026-03-26T04:45:06.846Z] GET http://localhost:1420/node_modules/.vite/deps/useButton-qUuPIgU7.js?v=a64bb03f → 200 (?ms, 7705B)
[2026-03-26T04:45:06.852Z] GET http://localhost:1420/node_modules/.vite/deps/@xterm_xterm.js?v=a64bb03f → 200 (1ms, 411547B)
[2026-03-26T04:45:06.853Z] GET http://localhost:1420/node_modules/.vite/deps/@xterm_addon-fit.js?v=a64bb03f → 200 (?ms, 1877B)
[2026-03-26T04:45:06.853Z] GET http://localhost:1420/node_modules/.vite/deps/@xterm_addon-webgl.js?v=a64bb03f → 200 (1ms, 151719B)
[2026-03-26T04:45:06.855Z] GET http://localhost:1420/src/hooks/usePty.ts → 200 (6ms, 6928B)
[2026-03-26T04:45:06.855Z] GET http://localhost:1420/node_modules/@xterm/xterm/css/xterm.css → 200 (6ms, 7967B)
[2026-03-26T04:45:06.855Z] GET http://localhost:1420/src/styles/terminal.css → 200 (11ms, 806B)
[2026-03-26T04:45:06.855Z] GET http://localhost:1420/src/components/ui/dialog.tsx → 200 (18ms, 16181B)
[2026-03-26T04:45:06.857Z] GET http://localhost:1420/src/components/ui/input.tsx → 200 (133ms, 4846B)
[2026-03-26T04:45:06.857Z] GET http://localhost:1420/src/components/ui/textarea.tsx → 200 (137ms, 4335B)
[2026-03-26T04:45:06.857Z] GET http://localhost:1420/src/components/ui/label.tsx → 200 (138ms, 3664B)
[2026-03-26T04:45:06.857Z] GET http://localhost:1420/src/components/ui/checkbox.tsx → 200 (139ms, 6151B)
[2026-03-26T04:45:06.857Z] GET http://localhost:1420/src/components/ui/field.tsx → 200 (175ms, 20299B)
[2026-03-26T04:45:06.858Z] GET http://localhost:1420/src/components/ui/scroll-area.tsx → 200 (160ms, 7293B)
[2026-03-26T04:45:06.858Z] GET http://localhost:1420/src/components/ui/tabs.tsx → 200 (167ms, 11266B)
[2026-03-26T04:45:06.858Z] GET http://localhost:1420/src/components/ui/separator.tsx → 200 (170ms, 3525B)
[2026-03-26T04:45:06.858Z] GET http://localhost:1420/src/lib/tauri-commands.ts → 200 (174ms, 4599B)
[2026-03-26T04:45:06.858Z] GET http://localhost:1420/src/components/git/GitToolbar.tsx → 200 (180ms, 15350B)
[2026-03-26T04:45:06.859Z] GET http://localhost:1420/src/components/git/DiffView.tsx → 200 (175ms, 5919B)
[2026-03-26T04:45:06.859Z] GET http://localhost:1420/src/components/ui/badge.tsx → 200 (175ms, 6884B)
[2026-03-26T04:45:06.859Z] GET http://localhost:1420/src/components/ui/dropdown-menu.tsx → 200 (178ms, 32324B)
[2026-03-26T04:45:06.859Z] GET http://localhost:1420/node_modules/.vite/deps/lucide-react.js?v=a64bb03f → 200 (?ms, 813576B)
[2026-03-26T04:45:06.862Z] GET http://localhost:1420/node_modules/.vite/deps/@tauri-apps_api_event.js?v=a64bb03f → 200 (?ms, 5273B)
[2026-03-26T04:45:06.866Z] GET http://localhost:1420/src/hooks/useSessions.ts → 200 (172ms, 3649B)
[2026-03-26T04:45:06.866Z] GET http://localhost:1420/src/components/sidebar/SessionCard.tsx → 200 (183ms, 8448B)
[2026-03-26T04:45:06.881Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_dialog.js?v=a64bb03f → 200 (?ms, 27388B)
[2026-03-26T04:45:06.881Z] GET http://localhost:1420/node_modules/.vite/deps/@hugeicons_react.js?v=a64bb03f → 200 (49ms, 1925B)
[2026-03-26T04:45:06.930Z] GET http://localhost:1420/node_modules/.vite/deps/@hugeicons_core-free-icons.js?v=a64bb03f → 200 (138ms, 6399851B)
[2026-03-26T04:45:06.930Z] GET http://localhost:1420/node_modules/.vite/deps/composite-7CE-aPfR.js?v=a64bb03f → 200 (?ms, 14688B)
[2026-03-26T04:45:06.930Z] GET http://localhost:1420/node_modules/.vite/deps/useOpenInteractionType-D7vaTseF.js?v=a64bb03f → 200 (55ms, 44005B)
[2026-03-26T04:45:06.985Z] GET http://localhost:1420/node_modules/.vite/deps/useValueChanged-trns15Wr.js?v=a64bb03f → 200 (?ms, 827B)
[2026-03-26T04:45:06.990Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_input.js?v=a64bb03f → 200 (?ms, 6553B)
[2026-03-26T04:45:06.991Z] GET http://localhost:1420/node_modules/.vite/deps/useControlled-CLAW1xqq.js?v=a64bb03f → 200 (3ms, 1847B)
[2026-03-26T04:45:06.994Z] GET http://localhost:1420/node_modules/.vite/deps/LabelableContext-C0L1G3fK.js?v=a64bb03f → 200 (?ms, 6784B)
[2026-03-26T04:45:06.996Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_checkbox.js?v=a64bb03f → 200 (21ms, 16405B)
[2026-03-26T04:45:07.018Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_scroll-area.js?v=a64bb03f → 200 (?ms, 41269B)
[2026-03-26T04:45:07.024Z] GET http://localhost:1420/node_modules/.vite/deps/CSPContext-DYcQqmB7.js?v=a64bb03f → 200 (?ms, 645B)
[2026-03-26T04:45:07.026Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_tabs.js?v=a64bb03f → 200 (?ms, 37883B)
[2026-03-26T04:45:07.026Z] GET http://localhost:1420/node_modules/.vite/deps/useCompositeItem-BFGtzr-j.js?v=a64bb03f → 200 (?ms, 8113B)
[2026-03-26T04:45:07.029Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_separator.js?v=a64bb03f → 200 (?ms, 757B)
[2026-03-26T04:45:07.029Z] GET http://localhost:1420/node_modules/.vite/deps/Separator-DBmwYMWe.js?v=a64bb03f → 200 (?ms, 946B)
[2026-03-26T04:45:07.034Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_merge-props.js?v=a64bb03f → 200 (?ms, 1264B)
[2026-03-26T04:45:07.037Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_use-render.js?v=a64bb03f → 200 (?ms, 414B)
[2026-03-26T04:45:07.037Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_menu.js?v=a64bb03f → 200 (1ms, 99889B)
[2026-03-26T04:45:07.075Z] GET http://localhost:1420/node_modules/@fontsource-variable/geist/files/geist-latin-wght-normal.woff2 → 304 (25ms, ?B)
[2026-03-26T04:45:43.473Z] GET blob:http://localhost:1420/1b0c9b6f-798a-4366-b62a-c08b6934aa5b → pending (?ms, ?B)
[2026-03-26T04:54:12.359Z] GET http://localhost:1420/ → 200 (33ms, 648B)
[2026-03-26T04:54:12.488Z] GET http://localhost:1420/@vite/client → 200 (416ms, 204363B)
[2026-03-26T04:54:12.488Z] GET http://localhost:1420/src/main.tsx → 200 (213ms, 1668B)
[2026-03-26T04:54:12.525Z] GET http://localhost:1420/@react-refresh → 200 (197ms, 111894B)
[2026-03-26T04:54:12.702Z] GET http://localhost:1420/node_modules/.vite/deps/react.js?v=abc5eedc → 200 (130ms, 755B)
[2026-03-26T04:54:12.702Z] GET http://localhost:1420/node_modules/.vite/deps/react-dom_client.js?v=e0dc037f → 200 (163ms, 820919B)
[2026-03-26T04:54:12.702Z] GET http://localhost:1420/src/App.tsx → 200 (93ms, 3512B)
[2026-03-26T04:54:12.702Z] GET http://localhost:1420/src/styles/globals.css → 200 (106ms, 207831B)
[2026-03-26T04:54:12.702Z] GET http://localhost:1420/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=abc5eedc → 200 (131ms, 10510B)
[2026-03-26T04:54:12.795Z] GET http://localhost:1420/src/components/ui/tooltip.tsx → 200 (61ms, 10176B)
[2026-03-26T04:54:12.795Z] GET http://localhost:1420/src/state/context.tsx → 200 (56ms, 5099B)
[2026-03-26T04:54:12.795Z] GET http://localhost:1420/src/lib/theme.tsx → 200 (56ms, 8236B)
[2026-03-26T04:54:12.795Z] GET http://localhost:1420/src/components/layout/AppLayout.tsx → 200 (65ms, 25736B)
[2026-03-26T04:54:12.832Z] GET http://localhost:1420/node_modules/.vite/deps/react-3_O8oni9.js?v=a7298e01 → 200 (30ms, 39571B)
[2026-03-26T04:54:12.852Z] GET http://localhost:1420/src/state/reducer.ts → 200 (53ms, 5356B)
[2026-03-26T04:54:12.856Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_tooltip.js?v=651ebab6 → 200 (46ms, 36775B)
[2026-03-26T04:54:12.856Z] GET http://localhost:1420/src/lib/utils.ts → 200 (78ms, 737B)
[2026-03-26T04:54:12.860Z] GET http://localhost:1420/node_modules/.vite/deps/@tauri-apps_api_core.js?v=7f2ab7a4 → 200 (41ms, 2266B)
[2026-03-26T04:54:12.860Z] GET http://localhost:1420/src/components/ui/button.tsx → 200 (99ms, 9821B)
[2026-03-26T04:54:12.860Z] GET http://localhost:1420/src/components/layout/Titlebar.tsx → 200 (105ms, 22711B)
[2026-03-26T04:54:12.860Z] GET http://localhost:1420/src/components/sidebar/SessionSidebar.tsx → 200 (106ms, 14943B)
[2026-03-26T04:54:12.860Z] GET http://localhost:1420/src/components/terminal/XTermContainer.tsx → 200 (84ms, 13382B)
[2026-03-26T04:54:12.861Z] GET http://localhost:1420/src/components/dialogs/NewSessionDialog.tsx → 200 (103ms, 15946B)
[2026-03-26T04:54:12.861Z] GET http://localhost:1420/src/components/git/GitPanel.tsx → 200 (100ms, 25303B)
[2026-03-26T04:54:12.861Z] GET http://localhost:1420/src/hooks/useKeyboardShortcuts.ts → 200 (90ms, 5010B)
[2026-03-26T04:54:12.861Z] GET http://localhost:1420/src/lib/agents.ts → 200 (99ms, 3635B)
[2026-03-26T04:54:12.866Z] GET http://localhost:1420/node_modules/.vite/deps/react-dom.js?v=abc5eedc → 200 (101ms, 14567B)
[2026-03-26T04:54:12.905Z] GET http://localhost:1420/node_modules/.vite/deps/core-Cowv2p3A.js?v=a7298e01 → 200 (65ms, 10924B)
[2026-03-26T04:54:12.905Z] GET http://localhost:1420/node_modules/.vite/deps/react_jsx-runtime.js?v=abc5eedc → 200 (65ms, 10820B)
[2026-03-26T04:54:12.905Z] GET http://localhost:1420/node_modules/.vite/deps/useIsoLayoutEffect-Dgu1xZyy.js?v=a7298e01 → 200 (67ms, 7319B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/useRenderElement-CfGRUgOI.js?v=a7298e01 → 200 (66ms, 12289B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/useBaseUiId-DrB3rYDQ.js?v=a7298e01 → 200 (67ms, 1437B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/createBaseUIEventDetails-CSYZ5wEr.js?v=a7298e01 → 200 (75ms, 1912B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/useTransitionStatus-zlbLuWz-.js?v=a7298e01 → 200 (69ms, 9512B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/useOnFirstRender-C22z4vAo.js?v=a7298e01 → 200 (75ms, 98922B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/useTimeout-B5ShU3LE.js?v=a7298e01 → 200 (70ms, 1094B)
[2026-03-26T04:54:12.906Z] GET http://localhost:1420/node_modules/.vite/deps/element-BTUtLqKY.js?v=a7298e01 → 200 (74ms, 4985B)
[2026-03-26T04:54:12.907Z] GET http://localhost:1420/node_modules/.vite/deps/inertValue-RJhedEaQ.js?v=a7298e01 → 200 (86ms, 5689B)
[2026-03-26T04:54:12.907Z] GET http://localhost:1420/node_modules/.vite/deps/usePopupViewport-D49qhA5U.js?v=a7298e01 → 200 (86ms, 118470B)
[2026-03-26T04:54:12.907Z] GET http://localhost:1420/node_modules/vite/dist/client/env.mjs → 200 (75ms, 3478B)
[2026-03-26T04:54:12.934Z] GET http://localhost:1420/node_modules/.vite/deps/clsx.js?v=3a25ea75 → 200 (65ms, 598B)
[2026-03-26T04:54:12.934Z] GET http://localhost:1420/node_modules/.vite/deps/tailwind-merge.js?v=5bcc4762 → 200 (68ms, 58925B)
[2026-03-26T04:54:12.945Z] GET http://localhost:1420/node_modules/.vite/deps/@xterm_xterm.js?v=dc0074a8 → 200 (78ms, 411547B)
[2026-03-26T04:54:12.945Z] GET http://localhost:1420/node_modules/.vite/deps/@xterm_addon-fit.js?v=bb7a6481 → 200 (63ms, 1877B)
[2026-03-26T04:54:12.945Z] GET http://localhost:1420/node_modules/.vite/deps/@xterm_addon-webgl.js?v=93ac2c18 → 200 (70ms, 151719B)
[2026-03-26T04:54:12.945Z] GET http://localhost:1420/src/hooks/usePty.ts → 200 (104ms, 6928B)
[2026-03-26T04:54:12.945Z] GET http://localhost:1420/node_modules/@xterm/xterm/css/xterm.css → 200 (100ms, 7967B)
[2026-03-26T04:54:12.945Z] GET http://localhost:1420/src/styles/terminal.css → 200 (99ms, 806B)
[2026-03-26T04:54:12.960Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_button.js?v=a89d5269 → 200 (82ms, 1138B)
[2026-03-26T04:54:12.960Z] GET http://localhost:1420/node_modules/.vite/deps/class-variance-authority.js?v=8fd36f9f → 200 (82ms, 2751B)
[2026-03-26T04:54:12.962Z] GET http://localhost:1420/src/components/ui/scroll-area.tsx → 200 (103ms, 7293B)
[2026-03-26T04:54:12.962Z] GET http://localhost:1420/src/components/ui/tabs.tsx → 200 (104ms, 11266B)
[2026-03-26T04:54:12.962Z] GET http://localhost:1420/src/components/ui/separator.tsx → 200 (104ms, 3525B)
[2026-03-26T04:54:12.962Z] GET http://localhost:1420/src/lib/tauri-commands.ts → 200 (93ms, 4599B)
[2026-03-26T04:54:12.962Z] GET http://localhost:1420/src/components/git/GitToolbar.tsx → 200 (97ms, 15350B)
[2026-03-26T04:54:12.963Z] GET http://localhost:1420/src/components/git/DiffView.tsx → 200 (97ms, 5919B)
[2026-03-26T04:54:12.964Z] GET http://localhost:1420/src/components/ui/dialog.tsx → 200 (104ms, 16181B)
[2026-03-26T04:54:12.964Z] GET http://localhost:1420/src/components/ui/input.tsx → 200 (105ms, 4846B)
[2026-03-26T04:54:12.964Z] GET http://localhost:1420/src/components/ui/textarea.tsx → 200 (105ms, 4335B)
[2026-03-26T04:54:12.964Z] GET http://localhost:1420/src/components/ui/label.tsx → 200 (107ms, 3664B)
[2026-03-26T04:54:12.964Z] GET http://localhost:1420/src/components/ui/checkbox.tsx → 200 (107ms, 6151B)
[2026-03-26T04:54:12.964Z] GET http://localhost:1420/src/components/ui/field.tsx → 200 (108ms, 20299B)
[2026-03-26T04:54:12.965Z] GET http://localhost:1420/src/components/ui/badge.tsx → 200 (107ms, 6884B)
[2026-03-26T04:54:12.965Z] GET http://localhost:1420/src/components/ui/dropdown-menu.tsx → 200 (108ms, 32324B)
[2026-03-26T04:54:12.965Z] GET http://localhost:1420/node_modules/.vite/deps/lucide-react.js?v=9a9afb81 → 200 (132ms, 813576B)
[2026-03-26T04:54:12.966Z] GET http://localhost:1420/src/hooks/useSessions.ts → 200 (112ms, 3649B)
[2026-03-26T04:54:12.966Z] GET http://localhost:1420/src/components/sidebar/SessionCard.tsx → 200 (112ms, 8448B)
[2026-03-26T04:54:12.973Z] GET http://localhost:1420/node_modules/.vite/deps/merge-props-Ds6n4FlT.js?v=a7298e01 → 200 (107ms, 5847B)
[2026-03-26T04:54:12.975Z] GET http://localhost:1420/node_modules/.vite/deps/useOnMount-DiWTpIH1.js?v=a7298e01 → 200 (105ms, 477B)
[2026-03-26T04:54:12.981Z] GET http://localhost:1420/node_modules/.vite/deps/visuallyHidden-1jFGRBjG.js?v=a7298e01 → 200 (100ms, 507B)
[2026-03-26T04:54:12.981Z] GET http://localhost:1420/node_modules/.vite/deps/owner-DnZjf4VX.js?v=a7298e01 → 200 (103ms, 212B)
[2026-03-26T04:54:13.000Z] GET http://localhost:1420/node_modules/.vite/deps/DirectionContext-YjItX9Bi.js?v=a7298e01 → 200 (83ms, 592B)
[2026-03-26T04:54:13.000Z] GET http://localhost:1420/node_modules/.vite/deps/getCssDimensions-DXHS9Zp0.js?v=a7298e01 → 200 (83ms, 873B)
[2026-03-26T04:54:13.042Z] GET http://localhost:1420/node_modules/.vite/deps/useButton-B674GxSP.js?v=a7298e01 → 200 (41ms, 7705B)
[2026-03-26T04:54:13.050Z] GET http://localhost:1420/node_modules/.vite/deps/@tauri-apps_api_event.js?v=04d1a6f0 → 200 (34ms, 5273B)
[2026-03-26T04:54:13.065Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_scroll-area.js?v=1f2e8d21 → 200 (31ms, 41269B)
[2026-03-26T04:54:13.066Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_tabs.js?v=44d354f6 → 200 (33ms, 37883B)
[2026-03-26T04:54:13.067Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_separator.js?v=d1807b4f → 200 (29ms, 757B)
[2026-03-26T04:54:13.068Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_dialog.js?v=4f9309d3 → 200 (30ms, 27388B)
[2026-03-26T04:54:13.068Z] GET http://localhost:1420/node_modules/.vite/deps/@hugeicons_react.js?v=1dbbc569 → 200 (30ms, 1925B)
[2026-03-26T04:54:13.068Z] GET http://localhost:1420/node_modules/.vite/deps/@hugeicons_core-free-icons.js?v=a0d7f859 → pending (?ms, ?B)
[2026-03-26T04:54:13.069Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_input.js?v=b03a4d42 → 200 (42ms, 6553B)
[2026-03-26T04:54:13.071Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_checkbox.js?v=6d87168f → 200 (41ms, 16405B)
[2026-03-26T04:54:13.072Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_merge-props.js?v=3a0055d3 → 200 (40ms, 1264B)
[2026-03-26T04:54:13.073Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_use-render.js?v=be46b9f6 → 200 (39ms, 414B)
[2026-03-26T04:54:13.073Z] GET http://localhost:1420/node_modules/.vite/deps/@base-ui_react_menu.js?v=06c14390 → 200 (42ms, 99889B)
[2026-03-26T04:54:13.096Z] GET http://localhost:1420/node_modules/.vite/deps/Separator-CJrAbexy.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.097Z] GET http://localhost:1420/node_modules/.vite/deps/CSPContext-CK-2Y_LV.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.098Z] GET http://localhost:1420/node_modules/.vite/deps/composite-BRJVDean.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.098Z] GET http://localhost:1420/node_modules/.vite/deps/useOpenInteractionType-CIxtH5KC.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.100Z] GET http://localhost:1420/node_modules/.vite/deps/useControlled--28Ce2Cz.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.100Z] GET http://localhost:1420/node_modules/.vite/deps/useCompositeItem-CSsB4d_u.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.115Z] GET http://localhost:1420/node_modules/.vite/deps/LabelableContext-zDPqBAc9.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.115Z] GET http://localhost:1420/node_modules/.vite/deps/useValueChanged-DvU85QxQ.js?v=a7298e01 → pending (?ms, ?B)
[2026-03-26T04:54:13.520Z] GET http://localhost:1420/node_modules/@fontsource-variable/geist/files/geist-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-03-26T04:55:33.863Z] GET blob:http://localhost:1420/69f4c4f8-9d13-43bd-9441-df2c9c071bbd → pending (?ms, ?B)
